x,y,z,cluster,title,id
-5.6143613,5.0340714,-30.628315,124,Output indicator 3.1.2:  Number of women and men participating in structured and parenting programmes,5593
-22.27009,7.942475,-20.11971,125,Number of unaccompanied and separated children who have benefitted from a formal UNICEF-supported Best interest assessment (BIA) or best interest determination process (BID),613
-25.540579,7.229645,-22.84744,125,"Number of Best Interest Assessment (BIAs) conducted for girls and boys at risk (including unaccompanied , separated children and 2% children with disability)",762
-25.609514,7.716845,-23.025105,125,"Number of Best Interest Assessment (BIAs) conducted for girls and boys at risk (including unaccompanied, separated children and 2% children with disability",2316
-22.261103,7.9446826,-20.10802,125,Number of unaccompanied and separated children who have benefitted from a formal UNICEF-supported (best interest assessment (BIA)/ best interest determination (BID) process,3245
-25.540579,7.229645,-22.84744,125,"Number of Best Interest Assessment (BIAs) conducted for girls and boys at risk (including unaccompanied, separated children and 2% children with disability)",3328
-25.327711,7.272146,-23.462667,125,"1.2 Number of Best Interest Assessment (BIAs) conducted for girls and boys at risk (including unaccompanied, separated children and 2% children with disability)",4910
20.230768,14.262017,13.906374,126,of children and adults who have access to a UNICEF-supported SEA reporting channel.,1445
20.42708,13.695916,13.673706,126,of children and adults who have access to a UNICEF-supported SEA reporting channel,1472
19.156273,10.96517,11.718349,126,Indicator 4.1: No. of individuals benefiting from awareness raising and community events to prevent and respond to SEA issues,4810
20.149199,13.973932,14.338392,126,of children and adults who have access to the UNICEF supported SEA reporting channel.,4972
20.90675,13.660684,14.129923,126,"of children and adults who have access to a UNICEF-supported SEA reporting channel (Children– 40,700 B:21,978 G:18,722 Adults: 539)",5330
19.157335,10.957515,11.686815,126,Indicator 1.2.1: # of individuals benefiting from awareness raising and community events to prevent and respond to SEA issues,5529
-11.057889,6.760653,-27.529453,127,of women and men caregivers participating in parents programs.,1073
-10.121271,6.4640393,-27.807,127,of women and men parenting and caregivers participating in parent’s programs,1149
-11.053054,6.6427236,-26.987255,127,of women and men caregivers participating in parent’s programs,2366
-10.245673,5.941901,-27.895737,127,of women and men/parenting and caregivers participating in parent’s programs,2673
-12.965842,8.3459,-32.133442,127,# of mothers and fathers/ caregivers and adolescents (girls and boys) who their knowledge improved and at least remember 6 out of the Eight Family practices including information about FGMC/ CM,3044
-12.981939,8.34235,-32.149277,127,# of mothers and fathers/ caregivers and adolescents (girls and boys) who have improved knowledge and at least remember 6 out of the 8 family practices including information about FGMC/ CM.,3923
-3.7137146,-30.416735,-11.965888,128,"Children And Teachers Who Received Essential Teaching And Learning Materials, Including Textbooks And Other Supplementary Reading Materials In Mother Tongue And English",39
-3.6874073,-30.562305,-12.11333,128,"Children Who Received Essential Teaching And Learning Materials, Including Textbooks And Other Supplementary Reading Materials In Mother Tongue And English",52
-26.686182,-1.2918705,5.217712,130,Percentage test scoring of family medicine professionals on the content of the 8 day home visiting training package,4221
-26.933176,-0.72981614,4.0828376,130,of family medicine professionals trained on 8 day home visiting training package (Family doctors),4222
-26.884157,-0.78774154,4.039043,130,of family medicine professionals trained on 8 day home visiting training package,4223
-26.687424,-1.3000306,5.26271,130,Percentage test scoring  of family medicine professionals on the content of the 8 day home visiting training package (Family doctors),4224
5.78229,-32.002647,-2.187712,131,Newly Recruited Teachers/Volunteers (Primary And Alp) Provided With Induction Training On Eie And Basic Teaching Methodologies,40
5.731323,-30.677578,-1.5249205,131,Number  of newly recruited teachers/volunteers (Primary and ALP) provided with induction/or oritentation training on EiE and basic teaching methodologies,366
5.7960434,-32.009853,-2.0112796,131,of newly recruited teachers/volunteers (Primary and ALP) provided with induction training on EiE and basic teaching methodologies,419
5.848893,-30.891947,-1.4764636,131,Number of newly recruited teachers/volunteers (Primary and ALP) provided with induction training on EiE and basic teaching methodologies,518
6.343802,-28.58005,-6.1299167,131,of teachers and education personnel trained on the use and maintenance of teaching and learning materials.,2332
6.3363423,-28.566599,-6.1293063,131,of teachers and education personnel  trained on the use and maintenance of teaching and learning materials,2610
16.133354,24.913038,11.767053,132,# of women and girls benefited from dignity kits,2145
15.73081,25.027437,11.925149,132,Number of women and girls who received dignity kits,4634
11.103462,24.327707,7.1893163,132,Indicator 3.1: % women and men in programme locations who believe that FGM/C should be eliminated who participate in and facilitate dialogue sessions,5028
11.991205,24.126171,6.1521235,132,Indicator 3.4: Number of communities that have participated in a public declaration of support for the abandonment of FGM/C,5031
11.055055,24.448236,7.1125627,132,Indicator 3.1: # of women and men in programme locations who believe that FGM/C should be eliminated who participate in and and facilitate dialogue sessions,5168
12.184263,24.008665,6.0700088,132,Indicator 3.5: # of community members who have participated in a public declaration of support for the abandonment of FGM/C,5271
15.582182,24.955349,12.073326,132,# of women and girls who received dignity kits.,5607
13.824842,-0.47820836,-9.206703,133,# young people identified and mobilized to implement engagement initiatives,1771
13.827818,-0.45465344,-9.180029,133,# young people identified and mobilized to implement engagement initiatives.,2040
-20.044811,-21.17432,-11.463245,134,Number of adolescent boys and girls participating in vocational training in Rohingya Camps,793
-20.072706,-21.141249,-11.433394,134,"Number of adolescent boys and girls participatingin vocational training, lifeskills and PSS in both Rohingya Camps and host community",2549
32.323334,4.667662,7.059441,135,of OOSC eligible to NFE programme reached (at least twice through phone calls and/or home visits),2260
32.341557,4.7426586,7.049715,135,of OOSC eligible to NFE programme reached at least 2 times by phone calls/home visits,2285
2.714475,-4.074627,8.536188,136,"# of boys, girls, men and women participated in awareness raising activities on CP related issues and PSEA",1104
0.93826884,-2.1430357,7.640119,136,of girls / boys / women / men  participating in awareness raising activities on CP issues. and health issues such as COVID-19 prevention or response,1151
2.0219908,-3.9858553,8.9784355,136,"of girls, boys, women and men participating in awareness raising activities related CP issues and PSEA",1164
0.32926565,-1.7334037,7.610613,136,"of women, men, boys and girls participating in awareness raising activities on CP issues and health issues such as COVID-19",1168
2.4309072,-1.3878527,8.454976,136,"# of girls / boys / women / men participating in awareness raising activities on CP issues includes, PSEA, child rights and COVID 19 prevention,",1204
1.215517,-2.0230134,9.25741,136,"# of boys, girls, women & men participating in awareness raising activities on CP issues includes PSEA & covid-19",1259
1.7415893,-2.0949514,9.30983,136,# of girls / boys / women / men participating in awareness raising activities on CP issues includes PSEA and COVID 19 prevention,1262
3.550158,-4.8930864,12.686665,136,of children and young people reached through awareness activities and UNICEF supported community mobilization interventions on PSEA,1446
3.9990435,-4.3680415,12.679221,136,"Of children and young people reached through awareness activities and UNICEF supported community mobilization interventions on PSEA (targeting 1,890 children (1,134 boys, 756 girls)",1688
1.7653525,-1.4734448,8.531569,136,"# of girls / boys / women / men participating in awareness raising activities on CP issues includes GBV, PSEA, child rights and COVID 19 prevention",2057
2.876556,-3.5100749,8.960265,136,"# of girls, boys, women and men participating in awareness raising activities related CP issues and PSEA",2868
3.8228283,-3.4272907,7.9620495,136,"# of girls, boys, women and men participating in awareness raising activities on CP issues includes PSEA                   ( face to face or  remotely)",3400
3.4776547,-2.659042,8.191907,136,# of girls / boys / women / men participating in awareness raising activities on CP issues include PSEA messages.,3671
3.5579896,-3.3261344,8.788572,136,# of girls / boys / women / men participating in awareness raising activities on CP issues include PSEA,4521
3.8868296,-4.0345206,12.301345,136,"of children and young people reached through awareness activities and UNICEF supported community mobilisation interventions on PSEA (Children– 40,700 B:21,978 G:18,722 Adults:539)",5329
-4.563846,-6.043896,31.05254,137,children in learning centers who received hygiene promotion message  for the first time,745
-4.519401,-6.0343184,31.103523,137,of children in learning centres who received hygiene promotion message for the first time,749
-2.2965403,-3.8373413,31.20205,137,Number of teachers (disaggregated by gender) reached with key hygiene and sanitation messages.,1745
-2.3024645,-3.8365831,31.210535,137,Number of teachers (dis-aggregated by gender) reached with key hygiene and sanitation messages,1814
-0.8041994,-8.8077345,30.575592,137,Indicator 1.9: Number of children receiving safe drinking water and accessing improved hygiene promotion services in schools,4825
-0.8415847,-8.811038,30.573683,137,Indicator 1.9 Number of children receiving  safe drinking water and accessing improved hygiene  promotion services in schools,4840
12.07053,-3.7816625,26.164877,138,"Number of and type of water, sanitation  and hygiene facilities installed in 50 schools - drinking water facilities",1757
12.016198,-4.1346817,25.7332,138,"Number of and type of water, sanitation  and hygiene facilities installed in 50 schools",1761
11.700433,-5.0433927,25.304724,138,"Number of and type of water, sanitation and hygiene facilities installed in 50 schools (for students).",1768
11.807236,-4.887462,24.980732,138,"Number of and type of water, sanitation and hygiene facilities installed in 50 schools (for teachers).",1769
14.997163,-8.051487,-17.623379,139,Percentage of adolescent boys and girls practicing their skills 6 months after completing the vocational skills programme,795
14.984275,-8.093327,-17.510717,139,Percentage of adolescent boys and girls practicing their skills 6 months after completing the occupational/vocational skills programme,2306
16.811068,-3.7047477,-18.872211,139,"Number of girls and boys, youth and women who have participated in skills development programmes for learning, personal empowerment, active citizenship and/or employability through UNICEF-supported programmes.",3061
15.2028885,-5.340314,-14.906048,139,of adolescent girls and boys who completed a skills development program through Podium,3066
15.2591305,-5.2106924,-14.901767,139,of adolescent girls and boys who completed a skills development programme through Podium,3070
16.956564,-8.537923,-18.71339,139,of adolescent and youth (15-24) received occupation/vocational skills training.,3124
16.49226,-3.8174827,-18.733006,139,"Number of girls and boys, youth and women  who have participated in skills development programmes for learning, personal empowerment, active citizenship and/or employability through UNICEF-supported programmes.",3353
20.996553,-6.622215,-16.90441,139,of young people who completed skills development transitioned to employment or entrepreneurship opportunities (i.e. inclusive of seed-funding and incubation),3373
16.753664,-8.574501,-18.361391,139,of adolescent and youth (15-24) received occupational/ vocational skills training,3734
16.93053,-9.293133,-18.286888,139,Number of adolescent and youth (15-24) received occupation/ vocational skills training,3947
20.961084,-6.673386,-16.873646,139,young people who completed skills development transitioned to employment or entrepreneurship opportunities (i.e. inclusive of seed-funding and incubation),3966
16.696598,-9.47262,-17.971107,139,Number of adolescent and youth (15-24) who received occupational/ vocational skills training,4627
16.756763,-3.324259,-18.494738,139,"# of girls and boys, youth and women who have participated in skills development programmes for learning, personal empowerment, active citizenship and/or employability through UNICEF-supported programmes.",4923
16.374514,-3.1253307,-19.15606,139,"Number of girls and boys, youth and women who have participated in skills development programmes for learning, personal empowerment, active citizenship and/or employability through UNICEF-supported programme",5422
-3.6106756,-4.539179,-12.836637,140,Number of children participating in structured sustained psychosocial activities,533
-3.5552824,-4.499903,-12.847539,140,Number of children participating in structured psychosocial activities,2100
-11.326129,-33.025127,7.7617683,141,Number of schools with health clubs comprising at least 30% boys membership,664
-11.372979,-32.946365,7.771034,141,Number of schools with health clubs comprising at 30% boys membership,670
-11.326129,-33.025127,7.7617683,141,Number of schools with health  clubs comprising at least 30% boys membership,672
0.39007586,3.0511427,16.014822,142,# of teachers and SMS members who participated in awareness raising sessions on COVID-19 prevention,1094
0.38629448,3.008281,15.792345,142,"# of teachers, SMS and community members who participated in awareness raising sessions on COVID-19 prevention",1096
-0.21152528,4.1656575,14.197551,142,Number of parents and students (M/F) attending Covid-19 awareness sessions.,5097
-0.19186974,4.087255,14.210981,142,Number of parents and students (M/F) attending Covid-19 awareness sessions,5430
-5.900235,-0.7586465,-6.9401536,143,"Number of boys and girls participating at PSS group activities including case management, disaggregated by age, nationality and gender.",463
-5.9159966,-0.7252739,-6.9690614,143,"Number of boys and girls participating in PSS group activities including case management, disagregated by age, nationality and gender",592
-8.05838,1.0679271,-3.9061604,143,# of girls and boys of various ages who received Family Based PSS kit accompanied by F2F/remote session,2865
-8.186476,1.1861771,-3.9989018,143,# of girls and boys received Family Based PSS Kit accompanied by F2F/remote sessions,3668
22.17773,-16.401028,-15.453226,144,Of youth who complete certified digital skills training courses,5403
22.118418,-16.525852,-15.530752,144,Of youth enrolled in certified digital skills training courses,5408
13.43964,-30.084785,-8.903917,145,% of female teachers as of the total active teaching force within the supported programmes,3507
13.354702,-30.042528,-8.835002,145,% of female teachers as of the total active teaching force within the supported programmes.,3572
-5.1353436,-14.337473,-30.04325,146,Percentage of primary (ages 6-12 years) and secondary school (age 13-18 years) children supported with NFE activities who reach the end of the project cycle (length of cycle determined by implementing organization).,2035
-5.11258,-14.294036,-29.97175,146,Percentage of primary (ages 6-12 years) and secondary school (age 13-18 years) children supported with NFE activities who reach the end of the project cycle (length of cycle determined by implementing organization),2038
-5.185188,-14.440451,-30.18574,146,"Percentage of Pre primary  (ages 3-5 years,) primary (ages 6-12 years) and secondary school (age 13-18 years) children supported with NFE activities who reach the end of the project cycle (length of cycle determined by implementing organization).",2122
9.178444,-10.670156,-28.214209,147,Output indicator 1.1.7:  Percentage of adolescents and youth (13-24 years old) who received minimum required hours (80%),847
9.389403,-10.760867,-27.491863,147,Output indicator 1.2.5:  Percentage of adolescents and youth (13-24 years old) who received minimum required hours (80%),852
9.913875,-10.973016,-28.518847,147,Output indicator 1.1.7:  Percentage of adolescents and youth (13-24 years old) who received minimum required hours,887
10.112235,-11.0718565,-27.917072,147,Output indicator 1.2.5:  Percentage of adolescents and youth (13-24 years old) who received minimum required hours,893
9.647486,-10.25185,-27.864126,147,Output indicator 1.2.4:  Percentage of adolescents and youth (13-24 years old) who received minimum required hours (80%),2726
0.25239548,-6.881394,-25.89847,149,Number of children supported with distance/home-based learning,2494
0.7764246,-6.412705,-26.126322,149,'Number of children supported with distance/home based learning (*),4113
-5.814182,-7.208662,-26.675907,149,"Indicator 3.2: Number of children in Child to Child clubs (CtCs) to promote practical life skills activities, child rights, decision making, improvements in the school-learning environment",4829
-5.8169107,-7.2082124,-26.675085,149,"Indicator 3.2 Number of children in Child to Child clubs (CtCs) to promote practical life skills activities, child rights, decision making, improvements in the school-learning environment",4852
-20.385265,7.344809,24.452309,150,"of people from Roma, Ashkali and Egyptian communities registered for vaccination by outreach worker during door- to-door campaign on COVID-19 vaccination",4344
-19.373869,6.2571864,24.491587,150,"of people from Roma, Ashkali and Egyptian communities vaccinated with COVID-19 vaccine through vaccination mobile teams in the community",4346
-18.8576,6.6001525,24.919329,150,"of people from Roma, Ashkali and Egyptian communities vaccinated with COVID-19 vaccine through mobile teams in the community (female)",4347
-23.405638,8.853073,23.555698,150,"of Roma, Ashkali and  Egyptian parents and  caregivers participating  in workshop on health  education (total)",4385
-23.41225,8.857539,23.552994,150,"of Roma, Ashkali and  Egyptian parents and  caregivers participating  in workshop on health  education (female)",4386
-18.053902,7.4680734,22.99148,150,"of children from  Roma, Ashkali and  Egyptian communities  and other vulnerable  children ages 0-7  receiving catch-up  vaccination (total)",4391
-17.619865,7.6284795,22.501213,150,"of children from Roma,  Ashkali and Egyptian  communities and other  vulnerable children ages  0-7 receiving catch-up  vaccination (female)",4392
-18.662413,8.135203,22.731434,150,"of children from  Roma, Ashkali and  Egyptian communities  and other vulnerable  children ages 0-7  receiving catch-up  vaccination in Gjilan  (total)",4393
-18.27186,8.180027,22.209959,150,"of children from  Roma, Ashkali and  Egyptian communities  and other vulnerable  children ages 0-7  receiving catch-up  vaccination in Gjilan  (female)",4394
-17.621212,8.691181,22.870005,150,"of children from  Roma, Ashkali and  Egyptian communities  and other vulnerable  children ages 0-7  receiving catch-up  vaccination in Lipjan  (female)",4396
-20.865944,7.3805976,25.409386,150,"of people from Roma,  Ashkali and Egyptian  communities reached  through door-to-door  campaign for awareness  raising on COVID-19  vaccination and support  for registration (total)",4407
-20.77312,7.554636,25.515404,150,"of people from Roma,  Ashkali and Egyptian  communities reached  through door-to-door  campaign for awareness  raising on COVID-19  vaccination and support  for registration (female)",4408
-19.576206,5.967997,25.251427,150,"of people from Roma,  Ashkali and Egyptian  communities vaccinated  with COVID-19 through  mobile teams in the  community (total)",4409
-19.228167,6.4952016,25.51044,150,"of people from Roma,  Ashkali and Egyptian  communities vaccinated  with COVID-19 through  mobile teams in the  community (female)",4410
-28.071684,7.95944,-12.281042,151,"Number of children affected by migration (disaggregated by age/sex/nationality or legal status/disability type/UASC) who received protective services (disaggregated by type) (protective services: This includes psycho-social support, legal aid, referral to child protection case management, care arrangements and reintegration services for children who have been returned to their home country.)",1830
-28.06937,7.958266,-12.279324,151,"Number of children affected by migration (disaggregated by age/sex/nationality/disability type) who received protective services (disaggregated by type) (protective services: This includes psycho-social support, legal aid, referral to child protection case management and reintegration services for children who have been returned to their home country.).",1835
4.82332,28.889149,-3.0877914,153,# of girls and boys at risk including SEA risk received case management services,3666
4.949245,28.888126,-2.9566472,153,# of girls and boys at risk including SEA risk identified and referred to specialized services,4517
-0.46763113,27.47826,-4.6672897,153,Number of Tamer staff trained on case management supervision,4672
-0.46244058,27.481234,-4.667034,153,3.6 Number of tamer staff trained on case management supervision,4674
-13.552765,6.966268,-7.948356,154,"Output indicator 3.1.2:  Number of vulnerable children, adolescent and young people identified and referred for specialized CP and GBV services",862
-13.790613,7.3588724,-7.6957703,154,"Output indicator 3.1.2 Number vulnerable children, adolescent and young people identified and referred for specialized CP and GBV services",889
-13.438175,7.0037394,-7.8421354,154,"Output indicator 3.1.1:  Number of vulnerable children, adolescent and young people identified and referred for specialized CP and GBV services",910
-11.281282,5.6486573,-11.674982,154,# of children or other individuals exposed to traumatic incidents who access specialized PSS services,1557
-11.262645,5.660598,-11.677914,154,Number of children or other individuals exposed to traumatic incidents who access specialized PSS services,1646
-12.773683,-12.152213,13.438113,155,# of teachers and community focal points trained on Mine risk education in light of COVID-19.,1817
-12.861848,-12.098944,13.395265,155,of teachers and community focal points trained on Mine risk education in light of COVID-19.,2523
-11.0758095,-15.033601,-15.105627,156,Indicator 1.6: Number of children with disabilities enrolled in schools,4824
-11.065378,-15.0555,-15.123998,156,Indicator 1.6 Number of children with disabilities enrolled in schools,4839
11.056377,1.6403998,5.3486433,158,Number of individuals reached by awareness raising activities Communicating with Communities,483
10.862723,1.7986004,5.446292,158,Number of individuals reached by awareness raising activities (Communicating with Communities),486
10.021783,2.1905255,4.574508,158,Number of children and adults reached by awareness raising activities (Communicating with Communities),531
10.120424,1.9191833,4.734984,158,Number of adults reached by awareness raising activities (Communicating with Communities),661
11.108518,3.1400683,2.9658644,158,Number of people (including community leader; 50% female; 50% male; 50% children) reached through awareness community-based activities .,5051
10.970244,3.0156083,3.0131488,158,Number of people (including community leader; 50% female; 50% male; 50% children) reached through awareness community-based activities,5428
-9.857421,5.1147866,-17.282017,159,"Number of children, parents and primary caregivers provided with community based mental health and psychosocial support",919
-9.881625,4.696,-16.983515,159,"# of children, parents and primary caregivers provided with community based mental health and psychosocial support",955
-9.861088,5.232837,-16.908115,159,Number of children and parents/primary caregivers provided with community based mental health and psycho-support,1012
-10.472628,4.916016,-17.241161,159,"No. of children, parents and primary caregivers provided with community based mental health and psychosocial support",2044
4.534492,-12.404351,26.057358,160,Output 3.2.6: Number of children having access to safe water while in Makani center,871
4.845027,-12.599256,25.921185,160,Output 3.2.7 Number of children having access to safe water while in Makani centre,2877
4.577512,-12.352333,26.119864,160,Output 3.2.5: Number of children having access to safe water while in Makani center,5369
-12.64231,-7.395377,9.640562,162,Output 5.1: Number of women and children reached by behaviour change communication sessions through health home awareness project in Gaza Camp,901
-15.821958,-5.6913366,14.076421,162,of health facility staff and CHWs provided with personal protective equipment (PPE),2661
-12.642496,-7.3952665,9.640342,162,Number of women and children reached by behaviour change communication sessions through health home awareness project in Gaza Camp,2981
-15.839304,-5.600957,14.319795,162,of healthcare facilities staff and community health workers provided with Personal Protective Equipment (PPE),3169
18.250748,-3.0681753,8.366851,163,"Number of Global events celebrated/organized (GHWD, WTD, WED)",781
18.225327,-3.0406048,8.431692,163,"Number of Global events celebrated/organized (GHWD, WTD, WED).",3016
22.071396,-2.820216,4.2384224,163,Number of convention leaders who involved in consultation meetings,4882
22.051788,-2.7591941,4.202075,163,Number of convention leaders involved in consultation meetings,4894
-0.2481973,10.990897,29.394398,164,Indicator 5.4 Number of AWD and/or Cholera cases treated at facility (CTCs) and other treatment centers (CTUs (Disaggregated by age and sex). Case fatality rate (CFR) to be kept <1 % when need arise,1346
-2.2796862,10.889862,32.792645,164,Indicator 2.5 Number of U5 children treated for acute watery diarrhoea/Cholera. (#boys: # girls).,4683
-2.4733937,10.921682,32.779587,164,Indicator 3.4 Number   of U5 children treated for acute watery diarrhea/Cholera. (#boys: # girls).,4689
-0.113953315,11.009545,29.418432,164,"Indicator 4.1 Number of AWD/Cholera cases treated at facility (CTCs) and other treatment centres (CTUs, ORPs& mobile CTUs). (Disaggregated by age and sex). Case fatality rate (CFR) to be kept <1 % when need arise.",4690
-3.0042384,10.953391,32.668545,164,"Indicator 2.5. Number of U5 boys, girl’s children treated for acute watery diarrhea/Cholera.(#boys: # girls).",4700
-14.100721,16.381998,-18.063581,165,Indicators 4.1.1: # of unaccompanied and separated children supported throught IDTR system,2467
-14.041897,16.479485,-18.071524,165,Indicators 2.2: # of unaccompanied and separated children supported throught IDTR system;,2506
-12.57786,13.837,-17.607098,165,Indicator 1.2: % of unaccompanied and separated girls and boys registered with family tracing and reunification services and family- based care or appropriate alternative services disaggregated by sex (G/B),5026
-12.589929,13.84581,-17.60624,165,Indicator 1.2: # of unaccompanied and separated girls and boys registered with family tracing and reunification services and family- based care or appropriate alternative services disaggregated by sex (G/B),5167
-1.8730428,-17.268394,-19.682089,166,Number of school aged children (girls & boys) accessing formal/non-formal education services,532
-0.7773746,-17.799862,-19.782206,166,Number of school aged children (girls & boys) accessing formal/non-formal education,535
-2.2013175,-20.950787,-19.81126,166,Number of school aged children (girls & boys) accessing formal/non-formal education services (Libyans and Arabic Speaking Non-Libyans),594
-2.227922,-20.868563,-19.816471,166,Number of school aged children (girls & boys) accessing formal/non-formal education services (Francaphone and Anglophone Non-Libyans),595
-0.60949767,-17.86279,-19.326439,166,# of school-aged children (boys and girls) accessing formal/non-formal education,4062
0.73148406,-16.40398,-18.229803,166,"# of children accessing formal or non-formal education, including early learning",5685
0.61112183,-16.41747,-18.220747,166,Number of children accessing formal or non-formal education including early learning,5691
-8.256169,25.242142,13.265359,167,2.4 Total number of children 6-11 months given Vit-A half-yearly,1083
-8.10464,25.502583,13.279744,167,2.5 Total number of children 12- 59 months given Vit-A halfyearly,1085
-7.629363,29.727627,15.186166,167,Indicator 4.3 # of children U5 received Vitamin A supplementation and deworming tablets,1324
-7.586063,29.767422,15.212003,167,Indicator 5.8 # of children U5 received Vitamin A supplementation and deworming tablets Deworming,1335
-8.426684,25.53722,14.526693,167,Number of children age 6-59 months receiving 2  doses of Vit A in the reporting year,4186
-7.998392,25.85445,14.442497,167,Number of children aged 6-59 months receiving 2 annual doses of Vit A in the reporting year,5690
8.20214,5.6266246,-20.512056,169,"Of 15,484 (M. 8548, F. 6936 ) Children, Adolescents, Caregivers And Leaders From School Structures (880 160 Females, 720 Males Smcs, School Clubs, Ptas), Participating In Programme Activities Who Know Where/How To Access Relevant Services",201
8.811016,8.492218,-20.600704,169,"of children, adolescents, caregivers and leaders participating in program activities who know where/how to access relevant services",442
8.540972,8.85895,-20.923243,169,"of children, adolescents, caregivers and leaders participating in program activities who know where/how to access relevant services.",1469
8.311652,5.9164596,-20.631504,169,"Of 6381 (3396 F and 2985 M) Children, Adolescents, Caregivers And Leaders From School Structures (9818 9290 Females, 529 Males Smcs, School Clubs, Ptas), Participating In Programme Activities Who Know Where/How To Access Relevant Services",1518
8.811484,8.492691,-20.600876,169,"Of children, adolescents, caregivers and leaders participating in program activities who know where/how to access relevant services",1648
6.70704,5.3559356,-21.2662,169,"of children, adolescents, caregivers and leaders participating in program activities who know where/how to access relevant services Adjumani: 6,014 Individuals Children and adolescents =3,111 (1,583 boys: 1,528 girls) Caregivers =2,651 (1,171M: 1,480F) Leaders = 252 (143M:109F) Yumbe: Children and adolescents = 2730 (1256 Boys:1474Girls)Caregivers or parents = 1319 (646M:673F)Leaders = 501 (276M:225F), Terego 1750 individuals (70%)Children and adolescents = 1057 (624Boys: 433Girls)Caregivers or parents = 517(290M:227F)Leaders = 176 (106M:79F)",5175
6.662333,5.314895,-21.266598,169,"of children, adolescents, caregivers and leaders participating in program activities who know where/how to access relevant servicesAdjumani: 6,014 Individuals Children and adolescents =3,111 (1,583 boys: 1,528 girls) Caregivers =2,651 (1,171M: 1,480F) Leaders = 252 (143M:109F) Yumbe: 3900 individuals - Children and adolescents = 2340 (1076Boys:1264Girls) Caregivers or parents = 1131 (554M:577F)Leaders = 429 (236M:193F), Terego 1500 individuals - Children and adolescents = 900 (531M:369F)Caregivers = 450 (252M:198F)Leaders = 150 (90M:60F)",5176
-23.437056,19.283487,13.644624,171,of Bi-annual multi-sectoral nutrition profile generated at the district level,2799
-23.437056,19.283487,13.644624,171,of bi-annual multi-sectoral nutrition profile generated at the district level,2811
-23.388199,19.366308,13.638976,171,Bi-annual multi-sectoral nutrition profile generated at the district level,2815
-14.487259,-10.327874,-16.991364,172,Number of girls and boys aged 4-14 years enrolled in the existing LCs,2215
-13.027721,-11.702929,-14.091797,172,Number of girls and boys with disability enrolled in the targeted LCs,2216
-13.921408,-9.754662,-15.641498,172,Number of girls and boys aged 4-14 years enrolled in targeted LCs,2240
-13.036836,-11.841164,-14.090851,172,of girls and boys with disability enrolled in the targeted LCs,3182
-14.559871,-10.3498125,-17.075968,172,of girls and boys aged 4-14 years enrolled in the existing LCs,3721
-13.946242,-9.664531,-15.627728,172,of girls and boys aged 4-14 years enrolled in targeted LCs,3733
-4.230687,9.531087,11.576603,173,"Number of children and adolescents (10-14 and 15-19) participating in life skills sessions, including the Adolescent Kit for Covid-19 or the Adolescents Life Skills Curriculum",2929
-4.464451,9.915029,11.05836,173,"Number of adolescents (10-14 and 15-18) participating in life skills sessions, including the Adolescent Kit for Covid-19 or the Adolescents Life Skills Curriculum",3945
-4.064972,10.057722,11.650372,173,"Number of children and adolescents (10-14 and 15-19) participating in life skills sessions, including the Adolescent Kit for Covid19 or the Adolescents Life Skills Curriculum (disaggregated by sex)",4172
-4.820099,9.413241,11.005983,173,"Number of adolescents (10-14 and 15-19) participated in life skills sessions, including the Adolescent Kit for COVID-19  following the Adolescents Life Skills Curriculum",4617
12.300337,16.272812,-27.05093,174,# Of Children Reached,10
12.388509,16.091063,-27.213383,174,Number of Children reached.,1740
12.358469,16.155542,-27.159513,174,Number of children reached,1742
7.1114335,2.82091,-6.0105376,176,# of child / adolescent clubs participated in organzing events related to child rights and child protection  in their community,1102
7.3970056,3.172319,-5.3923244,176,# of child / adolescent clubs / groups participated in child rights and child protection- related community events.,2864
7.164803,2.7884877,-5.990312,176,# of child / adolescent clubs participated in organizing events related to child rights and child protection  in their community,3143
-23.139269,16.759897,-3.082769,178,Number of 6-59-month-old children actively screened per month,1483
-22.780823,17.491076,-3.217806,178,Number of 6-59-month-old children passively screened per month,1484
-23.059483,16.84871,-2.357548,178,1.1 Number of 6-59-month-old children actively screened per month,1488
-22.43357,17.373693,-2.7679257,178,1.2 Number of 6-59-month-old children passively screened per month,1548
-1.921364,4.1373487,-16.404442,180,Of girls and boys participating in structured and sustained psychosocial support programmes,382
-2.118857,3.6564748,-16.500912,180,of girls and boys participating in structured and sustained psychosocial support,1222
-2.9832304,6.30381,-18.117538,180,"# of girls and boys, including adolescents, benefiting from age, diversity and gender sensitive structured and sustained psychosocial support services",1567
-3.0672672,6.347613,-18.155794,180,"Number of girls and boys benefiting from age, diversity and gender sensitive structured and sustained, mental health and psychosocial support services",2296
0.6236781,8.180381,-20.080147,180,3.3.1 # of learners (sex disaggregated) supported with psychosocial support and child safeguarding awareness,2521
0.6262991,8.178759,-20.08103,180,3.3.1: # of learners (sex disaggregated) supported with psychosocial support and child safeguarding awareness,2529
-13.417511,23.562382,10.249717,182,Number of pregnant and lactating women who received full supplementation of multi-micronutrient tablets,1127
-13.512117,23.479525,10.307488,182,Number of pregnant and lactating women who received first time supplementation of multi-micronutrient tablets,1137
20.973553,-8.44832,-0.7609791,183,"# of teams (16-24 years old) enrolled in at least 3 comprehensive business training (business management, financial planning, market research, pitching and communication)",814
