x,y,cluster,title,id
-37.994225,26.23459,137,of girls and boys at risk supported through case management system,1159
-38.387505,24.597971,137,# of girls and boys at risk supported through case management,1197
-38.109634,26.329437,137,of children (girls and boys) at risk supported through case management system,2363
-41.864044,27.055077,137,# of at-risk children identified and supported through case management including individual follow up and referrals to other services.,2364
-41.85007,27.103645,137,of at-risk children identified and supported through case management including individual follow up and referrals to other services.,2367
-38.39933,24.64134,137,# of girls and boys at risk supported through case management system,2860
-41.16551,25.077694,137,"Number of children and adolescents supported with case management (disaggregated by age, gender and disability)",2919
-41.02341,25.353651,137,"of children and adolescents supported with case management (disaggregated by age, gender and disability).",3103
15.612847,-68.392975,138,"Number Of People Using Safe Sanitation Facilities At School (Disaggregated By Children (Boys/Girls); Men, Women, Disability)",249
15.206112,-68.40107,138,"Number of pupils using safe sanitation facilities at school (disaggregated by sex, boys, girls, men, women, disability)",623
15.612744,-68.39293,138,"Number of people using safe  sanitation facilities at school  (disaggregated by children  (boys/girls); men, women,  disability)",630
15.615077,-68.39501,138,"Number of people using safe sanitation facilities at school (disaggregated by children (boys/girls); men, women, disability)",635
15.589652,-68.37094,138,"Number of people using safe sanitation facilities at school (disaggregated by children(boys/girls), men, women, disability)",663
15.499161,-68.23619,138,"Number of people using safe sanitation facilities at school (disaggregated by sex, boys, girls, disability)",675
16.118504,-71.505325,138,"Number of and type of water, sanitation  and hygiene facilities installed in 50 schools - drinking water facilities",1757
16.055706,-71.51653,138,"Number of and type of water, sanitation  and hygiene facilities installed in 50 schools",1761
16.280865,-71.02506,138,"Number of and type of water, sanitation and hygiene facilities installed in 50 schools (for students).",1768
16.271772,-71.008896,138,"Number of and type of water, sanitation and hygiene facilities installed in 50 schools (for teachers).",1769
13.821511,-65.26229,138,Indicator 1.9: Number of children receiving safe drinking water and accessing improved hygiene promotion services in schools,4825
13.834369,-65.23374,138,Indicator 1.9 Number of children receiving  safe drinking water and accessing improved hygiene  promotion services in schools,4840
42.29812,50.687023,139,Output 4.1: Number of children who  have been provided with transportation to double-shift schools in the host community,900
41.096767,55.110073,139,Number of children supported with distance/home-based learning,2494
41.139904,55.45185,139,'Number of children supported with distance/home based learning (*),4113
42.297436,50.681976,139,Output 5.1: Number of children who  have been provided with transportation to double-shift schools in the host community,5595
-7.8262186,30.737858,141,# of girls and boys of various ages who received Family Based PSS kit accompanied by F2F/remote session,2865
-7.8560557,30.76353,141,# of girls and boys received Family Based PSS Kit accompanied by F2F/remote sessions,3668
-0.59951,50.498672,142,Percentage of children demonstrating improved psychosocial wellbeing subsequent to CRC activities,509
-0.5798589,50.49941,142,Percentage of children demonstrating improved psycho-social wellbeing subsequent to CRC activities,556
-2.710618,54.0998,142,Percentage of adolescent boys and girls who reported improved ability to identify negative coping mechanisms and their harmful effects,797
-2.6790729,54.100475,142,Percentage ( of adolescent boys and girls who report improved ability to identify negative coping mechanisms and their harmful effects,2303
-44.41695,-28.86287,143,"Number of agency staff trained on GBV mainstreaming. disaggregated by age, nationality and gender",466
-44.413532,-28.864782,143,"Number of agency staff trained on GBV mainstreaming, disaggregated by age, nationality and gender",591
-40.26802,-29.386877,143,"# of service providers including health, police, judiciary, teachers, social workers received training on GBV case management and youth and adolescent friendly services",3216
-40.08059,-29.535995,143,"of service providers including health, teachers, social workers received training on GBV case management and youth and adolescent friendly services",5339
-40.2952,-29.45085,143,"# of service providers including health, teachers, social workers received training on GBV case management and youth and adolescent friendly services",5640
-57.954506,22.689829,144,# of cases who received legal aid and legal representation services provided by LCM lawyers,3686
-57.964947,22.691347,144,# of clients who received legal aid and legal representation services provided by LCM lawyers,4777
-19.789833,-82.145805,146,Indicator 2.4 Percentage of children under five with diarrhea who receive appropriate care -oral rehydration salts (ORS) and Zinc,3806
-20.478868,-83.59361,146,# of children under 5 with diarrhea received ORS + Zinc according to national protocol (both in-facility and in-community)  (disagregated by sex),4431
-20.40507,-83.68628,146,# of children under 5 with diarrhea received ORS + Zinc according to national protocol (both in-facility and in-community),4434
-19.855864,-82.240746,146,Number of children under five with diarrhea who receive appropriate care -oral rehydration salts (ORS) and Zinc,4513
-18.880495,-83.27539,146,"(girls: 455, boys: 438) U5 children treated with ORS and Zinc for acute diarrhea",4578
-19.918524,-83.88322,146,Number of children under-5  with diarrhoea received ORS+Zinc according to national protocol,4732
-18.4101,-83.49164,146,of girls and boys U5 treated with ORS and Zinc for acute diarrhea,4816
-19.951685,-83.97357,146,Number of children under 5 with diarrhoea who received ORS + Zinc according to national protocol,5117
-18.653782,-84.062546,146,1.7  U5 children treated with ORS and Zinc for acute diarrhea,5477
-18.653782,-84.062546,146,1.7 U5 children treated with ORS and Zinc for acute diarrhea,5495
-19.064493,-83.691284,146,1.7 of U5 children treated with ORS and Zinc for acute diarrhea,5500
-18.730074,-83.96721,146,1.7: of U5 children treated with ORS and Zinc for acute diarrhea,5507
-19.06084,-83.66611,146,1.6 of U5 children treated with ORS and Zinc for acute diarrhea,5550
-78.43695,-19.049288,147,Number Of Boys And Girls 6 59  Months Screened For Acute Malnutrition  At Community And Facility Level,26
-79.888626,-18.39662,147,Number Of Children Aged 6-59 Months Screened For Acute Malnutrition (Hpm: N4-1),133
-79.24364,-17.480839,147,# Of Children Aged 6-59 Months Screened For Acute Malnutrition,295
-77.2498,-16.758015,147,Number of boys and girls aged 0-6 months screened for acute malnutrition/ vulnerability on monthly basis,689
-77.27362,-16.735756,147,Number of boys and girls aged 0-6 months screened for malnutrition vulnerability on monthly basis,740
-77.6525,-18.274572,147,2.1 Number of boys and girls aged 6-59 months screened for malnutrition,1080
-79.216,-16.742182,147,Number of children aged 6-59 months who are screened as active screening to identify acute malnutrition every quarter,1128
-78.25514,-19.800682,147,Indicator 1.2 # of boys and girls 6-59 months screened for acute malnutrition,1316
-77.448814,-18.755592,147,1.2 Number of boys and girls 6-59 months screened for Malnutrition,1336
-75.99673,-17.360594,147,Number of children below 5 years screened for malnutrition,1610
-77.5299,-19.415339,147,1.2	# of boys and girls 6-59 months screened for acute malnutrition,1699
-79.294716,-16.587019,147,2.1 Number of children aged 6-59 months who are screened as active screening to identify acute malnutrition every quarter,1930
-75.901886,-17.43687,147,Number of children under-fives screened for malnutrition.,2132
-79.28405,-17.578974,147,Number of children aged 6-59 months screened for acute malnutrition,4098
-77.51336,-17.875828,147,Number of boys and girls 6-59 months screened for Malnutrition,4694
-78.40806,-17.041721,147,Number of children 6-59 months screened for malnutrition in health facilities,4760
-77.687904,-17.501362,147,# of boys and girls aged 6-59 months screened for malnutrition,4955
-78.07673,-18.093996,147,The numbers of boys and girls aged 6-59 months screened for malnutrition,5114
-77.82625,-19.41739,147,2.2  Number of boys and girls 6-59 months screened for acute malnutrition.,5214
-77.91936,-17.684816,147,Number of boys and girls aged 6-59 months screened for malnutrition,5673
63.06333,38.43829,148,# of UASC referred for enrolment/resumption in schools and Temporary Learning Spaces (TLS).,2511
66.917496,37.56476,148,% of students who are registered with a hub-schools (Asaas number),3487
66.92327,37.53914,148,SAREPUL % of students who are registered with a hub-schools (Asaas number),3574
63.065685,38.442432,148,2.1.2 # of UASC referred for enrollment/resumption in schools and Temporary Learning Spaces (TLS),4490
-60.1986,7.9125595,149,# of children 0-3 reached through home visits in Gjakove municipality,4197
-60.62804,7.7424436,149,of children 0-3 reached through home visits in Gjakove municipality,4205
-61.86908,7.13531,149,of children 0-3 reached through home visits in Gjilan municipality (Roma Ashkali and Egyptian),4206
-61.686543,7.0935936,149,of children 0-3 reached through home visits in Lipjan municipality (Roma Ashkali and Egyptian),4207
-38.582848,41.946297,150,Of Children In Humanitarian Situations Registered As Unaccompanied Or Separated Who Were Reunified With Families/ Caregiver,181
-37.52277,40.73576,150,Of children in humanitarian situations registered as unaccompanied or separated who received appropriate alternative care services.,371
-38.61297,42.051533,150,Of children in humanitarian situations registered as unaccompanied or separated who were re-united with families/caregivers.,376
-35.587357,43.27347,150,Number of unaccompanied and separated children who have benefitted from a formal UNICEF-supported Best interest assessment (BIA) or best interest determination process (BID),613
-38.582798,41.946545,150,of children in humanitarian situations registered as unaccompanied or separated who were reunified with families/ caregiver,710
-37.417217,40.658367,150,of children in humanitarian situations registered as unaccompanied and separated who received appropriate alternative care services,1448
-38.5828,41.94637,150,Of children in humanitarian situations registered as unaccompanied or separated who were reunified with families/ caregiver,1651
-35.595417,43.266045,150,Number of unaccompanied and separated children who have benefitted from a formal UNICEF-supported (best interest assessment (BIA)/ best interest determination (BID) process,3245
-39.827236,39.23643,150,"of children registered as unaccompanied or separated who received appropriate alternative care services Yumbe= 323 Children (148boys:175girls) Adjumani= 1,216 (545 boys:671girls), Terego 133 children( 47 boys, 86 girls)",5161
-39.8595,39.230637,150,"of children registered as unaccompanied or separated who received appropriate alternative care services Yumbe= 323 Children (148boys:175girls) Adjumani= 1,216 (545 boys:671girls), 133 children( 47 boys, 86 girls)",5162
4.2110333,-57.689377,151,Output 3.2.4: Number of children reached through targeted hygiene messages and received hygiene non-food items,869
4.2308016,-57.69377,151,Output indicator 3.2.4: Number of children reached through targeted hygiene messages and received hygiene non-food items,906
1.5789365,-59.480465,151,Number of population reached with messages on appropriate hygiene practices,3048
0.61648315,-55.849392,151,Indicator 2.1 of people reached with key health and hygiene messages,3886
0.7238783,-55.87954,151,Indicator 2.1 # of people reached with key health and hygiene messages.,3893
0.823991,-55.915623,151,indicator 2.1 # of people reached with key health and hygiene messages,3896
1.5489858,-59.42076,151,Number population reached with messages on appropriate hygiene practices,3992
-4.8162704,61.2088,156,"Percentage of parents, caregivers and community members reporting increased engagements in activities that supports child development",2933
-4.853259,61.263027,156,"Percentage of parents, caregivers and community members reporting increased engagements in activities that supports child development (disaggregated by gender)",4176
6.139674,19.047781,157,"#  of young women and girls, young men and boys who participate in and out of school programmes that promote gender-equitable norms, attitudes and behaviours and exercise of rights, including reproductive rights",435
1.2034296,16.900719,157,"Indicators 1.5.1: # school committees, students, parent and teacher/Head teachers trained on gender, GBV, Women/human rights and prevention of PSEA.",2462
1.2071141,16.898508,157,"Indicator 1.2.1: # school committees, students, parent and teacher/Head teachers trained on gender, GBV, Women/human rights and prevention of PSEA.",2503
6.112987,19.037127,157,"number of young women and girls, young men and boys who participate in and out of school programmes that promote gender-equitable norms, attitudes and behaviors and exercise of rights, including reproductive rights.",3241
-22.751585,65.288345,158,Parents and caregivers who completed the entire training that demonstrated a positive change between pre-post training score,1747
-22.827513,65.41105,158,of caregivers/parents who completed the entire training that demonstrate a positive change between pre-post -training score,1754
-18.834484,24.392262,159,# of adolescent boys and girls provided with life skills to prevent exposure to violence and negative coping mechanism,1287
-22.628983,26.33908,159,"of reported cases of violence against girls and boys, reached by health, social work and/or justice/law enforcement services",1447
-22.629152,26.339277,159,"Of reported cases of violence against girls and boys, reached by health, social work and/or justice/law enforcement services",1649
-22.623346,26.33054,159,"Of reported cases of violence against girls and boys, reached by health, social work and/or justice/law enforcement services3",1690
-18.866962,24.418577,159,# of adolescent boys and girls provided with life skills/EXCEL / language to prevent exposure to violence and negative coping mechanism,3972
-20.204712,27.63622,159,"Indicator 2.1: % women, girls and boys accessing gender-based violence and PSEA risk mitigation, prevention or response interventions",5027
-20.231758,27.62448,159,"Indicator 2.1: # of women, girls and boys accessing gender-based violence and PSEA risk mitigation, prevention or response interventions",5170
31.062706,-69.38353,160,Output 3.2.6: Number of children having access to safe water while in Makani center,871
31.116798,-69.36609,160,Output 3.2.7 Number of children having access to safe water while in Makani centre,2877
31.036474,-69.394196,160,Output 3.2.5: Number of children having access to safe water while in Makani center,5369
-63.31986,46.30598,161,"Number of Best Interest Assessment (BIAs) conducted for girls and boys at risk (including unaccompanied , separated children and 2% children with disability)",762
-63.30293,46.28841,161,"Number of Best Interest Assessment (BIAs) conducted for girls and boys at risk (including unaccompanied, separated children and 2% children with disability",2316
-63.31986,46.30598,161,"Number of Best Interest Assessment (BIAs) conducted for girls and boys at risk (including unaccompanied, separated children and 2% children with disability)",3328
-63.32014,46.307396,161,"1.2 Number of Best Interest Assessment (BIAs) conducted for girls and boys at risk (including unaccompanied, separated children and 2% children with disability)",4910
47.57348,-11.296051,163,% of facilitators completed the programme,1738
47.598015,-11.270701,163,% of facilitators who completed the entire programme,1890
-13.903075,-32.684105,164,parents and community peoples are benefited from COVID19 awarness and community engagment initiatives,951
-13.895667,-32.658978,164,Number of parents and community peoples are benefited from COVID19 awarness and community engagment initiatives,2310
41.300106,-66.52131,165,"Number Of People, Disaggregated By Gender, Provided Access To At Least 3.5-5 Litres Of Clean Water Per Day For Drinking Purposes.",218
41.10548,-66.56704,165,"Number Of People, Disaggregated By Gender, Provided Access To At Least 3.5-5 Litres Of Clean Water Per Day For Drinking Purposes",221
41.296257,-66.48117,165,Number Of People Disaggregated By Gender Provided Access To At Least 3.5-5 Litres Of Clean Water Per Day For Drinking Purposes.,251
45.669525,-66.24777,165,% of men and women who report practicing at least three ways of ensuring the amount of 35l/p/d of water is adequate to meet their needs,2452
40.510063,-64.117065,165,"of targeted people disaggregated by sex, age and disability benefitting from at least 20 l/p/d of safe water for drinking and other domestic purposes",2951
44.97521,-61.828987,165,% of community members (segregated by gender) reporting that wash committees contribute to resolving tension/disputes about water,2990
40.55602,-64.1196,165,"of targeted people disaggregated by sex, age and disability benefitting from at least 20 l/p/d of safe water for drinking and other domestic purposes.",3083
45.000572,-61.83474,165,% of community members reporting that wash committees contribute to resolving tension/disputes about water,3407
45.685436,-66.2577,165,1.8	 % of men and women who report practicing at least three ways of ensuring the amount of 35l/p/d of water is adequate to meet their needs,5360
42.40885,-68.36007,165,of people with access to basic water from the newly constructed/rehabilitated water supply systems,5745
42.53082,-68.26482,165,of people with access to basic water from the newly constructed/rehabilitated water supply systems.,5819
77.573105,19.058083,166,of teachers in programme areas trained to provide catch-up lessons to learners who lag behind disaggregared by gender and districs,1986
77.57942,19.010284,166,of teachers in programme areas trained to provide catch-up lessons to learners who lag behind disaggregared by gender and districts,1987
77.57051,19.035982,166,of teachers in programme areas trained to provide catch-up lessons to learners who lag behind disaggregated by gender and districts,1992
77.559395,19.063158,166,of teachers in programme areas trained to provide catch-up lessons to learners who lag behind disaggregared by gender,2737
61.181606,3.0086904,167,"Number of teachers recruited and trained on child-centered, protective and interactive methodologies, core subjects, classroom management, and social cohesion.",2883
61.141174,3.2179804,167,"Number of teachers recruited and trained child-centered, protective and interactive methodologies, core subjects, classroom management, and social cohesion.",2897
61.16505,3.1685507,167,"Number of of teachers recruited and trained child-centered, protective and interactive methodologies, core subjects, classroom management, and social cohesion.",2912
61.14802,3.3087387,167,"Number of teachers recruited and trained child-centred, protective and interactive methodologies, core subjects, classroom management, and social cohesion.",2947
64.27661,5.6477346,167,of teachers and parents trained through the information sessions,4253
64.25571,5.698034,167,of teachers and parents trained through the information sessions (Parents),4255
71.85789,-33.735344,168,'Percentage change in levels of willingness to actively engage in civic activities related to climate change and water issues in Jordan,4421
71.80597,-33.54583,168,change in levels of willingness to actively engage in civic activities related to climate change and water issues in Jordan (Jordan Youth Climate Action Programme),5253
68.42085,5.745714,169,Percentage of teachers with improved knowledge and teaching capacities,2884
68.420586,5.74558,169,Percentage of teachers with Improved knowledge and teaching capacities,2901
68.48274,5.676637,169,Proportion of teachers with improved knowledge and teaching capacities,2913
-20.051678,-17.69127,170,of children and adults who have access to a UNICEF-supported SEA reporting channel.,1445
-20.012718,-17.660973,170,of children and adults who have access to a UNICEF-supported SEA reporting channel,1472
-16.756777,-18.362165,170,Indicator 4.1: No. of individuals benefiting from awareness raising and community events to prevent and respond to SEA issues,4810
-20.064816,-17.727493,170,of children and adults who have access to the UNICEF supported SEA reporting channel.,4972
-20.149643,-17.66633,170,"of children and adults who have access to a UNICEF-supported SEA reporting channel (Children– 40,700 B:21,978 G:18,722 Adults: 539)",5330
-16.7408,-18.34595,170,Indicator 1.2.1: # of individuals benefiting from awareness raising and community events to prevent and respond to SEA issues,5529
25.166262,-79.0612,171,Number of population in humanitarian situations accessing appropriate sanitation facilities and living in environments free of open defecation,1033
25.132135,-79.05694,171,Number of targeted population in humanitarian situations accessing appropriate sanitation facilities and living in environments free of open defecation,2200
25.186085,-79.166985,171,'Number of people in humanitarian situations with access to basic sanitation services and living in environments free of open defecation,2613
29.600061,-75.81323,171,"of beneficiaries receiving water, services, O&M of water system and water quality monitoring in IDP camps",3041
28.72481,-76.075226,171,"of beneficiaries receiving sanitation, services, O&M of sanitation facilities and solid waste management in IDP camps",3042
29.677233,-75.78339,171,"# of beneficiaries receiving water, services, O&M of water system and water quality monitoring in IDP camps",4461
28.70771,-76.08163,171,"# of beneficiaries  receiving sanitation, services, O&M of sanitation facilities and solid waste management in IDP camps",4462
25.16871,-79.14741,171,Number  of population in humanitarian situations accessing appropriate sanitation facilities and living in environments free of open defecation (NEW),4711
28.724678,-76.075226,171,"of beneficiaries  receiving sanitation, services, O&M of sanitation facilities and solid waste management in IDP camps",5658
-4.151689,-36.62909,172,# of teachers and SMS members who participated in awareness raising sessions on COVID-19 prevention,1094
-4.287277,-36.51603,172,"# of teachers, SMS and community members who participated in awareness raising sessions on COVID-19 prevention",1096
-5.8415785,-34.84122,172,Number of parents and students (M/F) attending Covid-19 awareness sessions.,5097
-5.8251295,-34.893784,172,Number of parents and students (M/F) attending Covid-19 awareness sessions,5430
-45.524937,9.101749,173,# of cases who have been provided with primary health care services without referral.,5047
-45.575245,9.075013,173,Number of cases who have been provided with primary health care services without referral,5427
-66.10666,28.185768,174,Number of children under 5 accessing IMCI services,1616
-66.076416,28.16558,174,'Number of children under 5 accessing IMCI services,3922
-65.872665,27.819582,174,# of Children <5 years accessing IMCI services.,4181
-66.70215,27.75002,174,#  Number of girls and boys  under 5  who received  IMCI services,4600
-66.707466,27.707973,174,Number of girls and boys under 5 who received IMCI services,4863
41.677013,-73.26419,175,Number Of People Accessing A Basic Sustainable Drinking Water Source,140
41.676907,-73.26462,175,Number of people accessing a basic sustainable drinking water source,341
40.117004,-72.215256,175,"# of people accessing a sufficient quantity of safe water for drinking, cooking and personal hygiene (M/F)",3504
43.82085,-71.32836,175,"# people accessing a sufficient quantity of safe water for drinking, cooking and personal hygiene",4191
41.73781,-73.29964,175,# of people accessing a basic sustainable drinking water source,4752
41.6672,-72.997116,175,Number of people accessing a basic sustainable drinking water source.,4758
38.225685,-70.301735,175,Number of people with access to safe water from trucking/vouchers and/or chlorination of water sources/points.,4785
40.061527,-72.31389,175,"# of people accessing a sufficient quantity of safe water for drinking, cooking and personal hygiene",4998
38.22529,-70.26483,175,Number of people with access to safe water from trucking/vouchers and/or chlorination/repair with sanitary protection of water sources/points.,5474
43.798122,-71.39348,175,# people accessing sufficient quantity of safe drinking water for drinking and domestic needs,5600
43.827217,-71.37187,175,# people accessing a sufficient quantity of safe water for drinking and domestic needs,5729
-73.57396,-32.672886,177,2.2.1 -- Number of health and nutrition workers (including only health and nutrition workers involved in treatment of SAM) trained on management of severe acute malnutrition (SAM) as per national standards,3618
-73.73733,-33.25225,177,# 2.2.1 - Number of health and nutrition workers (including only health and nutrition workers involved in treatment of SAM) trained on management of severe acute malnutrition (SAM) as per national standards,3659
-73.54511,-32.664764,177,2.2.1 - Number of health and nutrition workers (including only health and nutrition workers involved in treatment of SAM) trained on management of severe acute malnutrition (SAM) as per national standards,3663
-73.82511,-32.99292,177,Number of health and nutrition workers (including only health and nutrition workers involved in treatment of SAM) trained on management of severe acute malnutrition (SAM) as per national standards.,4104
-73.08613,-32.627094,177,2.2.4Number of health and nutrition workers trained on management of severe acute malnutrition (SAM) as per national standards,4508
-73.13358,-33.320175,177,2.2.1 Number of health and nutrition workers trained on management of severe acute malnutrition (SAM) as per national standards,5127
-72.817566,-32.559116,177,2.3 Number of health and nutrition workers (Male and Female) trained on management of severe acute malnutrition (SAM) as per national standards,5206
-73.11314,-33.482697,177,2.1 Number of health and nutrition workers trained on management of severe acute malnutrition (SAM) as per national standards,5209
-72.71882,-33.27345,177,2.1 - Number of health and nutrition workers trained on management of severe acute malnutrition (SAM) as per national standards,5213
-72.94584,-32.83964,177,2.3 Number of health and nutrition workers trained on management of severe acute malnutrition (SAM) as per national standards,5219
-73.11612,-33.48117,177,2.1	Number of health and nutrition workers trained on management of severe acute malnutrition (SAM) as per national standards,5224
-72.73739,-33.173897,177,2.2.1 - Number of health and nutrition workers trained on management of severe acute malnutrition (SAM) as per national standards,5735
-53.544193,21.661055,178,Number of followed up cases   by the Para Case Workers,2323
-53.544285,21.660948,178,Number of followed up cases by the Para Case Workers,4902
-53.56999,21.662113,178,1.10 Number of followed up cases by the Para Case Workers,4915
28.882929,18.913374,179,Number of adolescent boys and girls participating in vocational training in Rohingya Camps,793
28.846432,18.93752,179,"Number of adolescent boys and girls participatingin vocational training, lifeskills and PSS in both Rohingya Camps and host community",2549
28.493374,21.573847,179,"of Ministry of Youth (MoY) youth centre (YC) trainers receiving trainings on Life skills and sports for peace activities, and transferrable skills   (Maharati Transition)",5243
28.493837,21.575397,179,"of Ministry of youth (MoY) youth centres (YC) trainers who report an increased levels of knowledge on Life skills and sports for peace activities, and transferrable skills (Maharati Transition)",5265
-14.410315,15.306972,180,1.9 Percentage (out of 150 staff) of staff from other service providers who benefit from child protection sessions and improved their knowledge,2320
-14.387441,15.326616,180,Percentage (out of 150 staff) of staff from other service providers who benefit from child protection sessions and improved their knowledge,2321
-14.381144,15.336762,180,Percentage (out of 80 staff) of staff from other service providers who benefit from child protection sessions and improved their knowledge,4901
-91.78913,-15.666311,181,Number of children aged 6-59 months who received full supplementation of multi-micronutrient powders (sprinkles),1133
-91.82465,-15.641196,181,Number of children aged 6-59 months who received first time supplementation of multi-micronutrient powders (sprinkles),1138
-91.849655,-15.614158,181,3.5 Number of children aged 6-59 months who received first time supplementation of multi-micronutrient powders (sprinkles),1932
-91.80887,-15.637847,181,3.6 Number of children aged 6-59 months who received full supplementation of multi-micronutrient powders (sprinkles),1933
-90.87134,-16.516247,181,No of children aged 6-59 months who receive Multiple Micronutrient powder,2807
-90.99298,-16.533348,181,# of children 6-59 months who receive multiple micronutrient powder supplementation,3420
-88.918594,-11.939518,181,Number of children 6-23months received MNPs supplementations,4119
-87.31788,-13.738249,181,2.3 - Number of children who received MNP for home food fortification,4726
-90.89807,-16.439322,181,Number of children 6-59 months old who received micronutrient powder supplementation,4730
-87.279396,-13.738746,181,2.2. Number of children who received MNP for home food fortification,4740
-87.31811,-13.740823,181,2.5 - Number of children who received MNP for home food fortification,4741
-87.31742,-13.720625,181,2.3 Number of children who received MNP for home food fortification,4751
-90.69542,-16.391058,181,Number of children 6-23 months supplemented with micronutrient powders,4767
-88.96214,-13.225218,181,"# of children under 5 who received the full supplementation with MNP (2 round of 4 months, 120 days)",4952
-89.298256,-12.163788,181,1.1.2Number of children 6-23months received MNPs supplementation,5125
-89.69087,-12.114971,181,1.2 Number of  boys and girls  aged 6-23 months received MNPs supplementation,5203
-89.080826,-12.111607,181,1.2 Number of children 6-23months received MNPs supplementation,5216
-89.20856,-11.715196,181,1.1 Number of children 6-23 months received MNPs supplementations,5228
-89.34093,-11.775753,181,1.3 Number of children 6-23 months received MNPs supplementations (target,5233
-89.208885,-12.108382,181,1.1.2Number of children 6-23months received MNPs supplementations,5472
-89.03978,-13.15747,181,"of children under 5 who received the full supplementation with MNP (2 round of 4 months, 120 days)",5681
1.5786757,-68.026634,182,"of people (disaggregated by gender, disability & age) receiving critical WASH related information for improved hygiene and sanitation practices",647
1.7367505,-68.17118,182,"Number of people (disaggregated by gender, disability & age) receiving critical WASH related information for improved hygiene and sanitation practices",935
1.7879229,-68.19067,182,"Number of people (disaggregated by sex, disability and age) receiving critical WASH related information for improved hygiene and sanitation practices",2206
1.5498607,-68.07181,182,"of people (disaggregated by gender, disability, age)receiving critical WASH related information for improved hygiene and sanitation practices",2636
1.6421692,-67.96266,182,"of people (disaggregated by gender, disability age) receiving critical WASH related information for improved hygiene and sanitation practices",2637
73.00072,16.245794,183,"of learners in programme areas supported with solar radios and SD cards to support distance learning disaggregated by districts,  gender",1969
73.003365,16.219887,183,"of teachers in programme areas supported with solar radios and SD cards to support distance learning disaggregated by districts,  gender",1973
34.855934,-25.534777,184,Number of staffs trained on PSEA,2236
38.930176,-22.819155,184,"Number of staff trained on MPC management, PSS, life skills, EPRP, PSEA and child safe-guarding",2935
38.9692,-22.698868,184,"of staff trained on MPC management, PSS, life skills, EPRP, PSEA and child safe-guarding",3127
34.735355,-25.496359,184,Number of staff trained on PSEA,4046
38.969852,-22.817436,184,"Number of staff trained on MPC management, PSS, life skills, EPRP, GRM PSEA and child safe-guarding",4177
-36.80496,24.645384,185,of boys and girls at risk received case management services.,388
-35.143925,22.363758,185,of boys and girls at risk identified and referred to specialized services.,391
-35.09903,21.551025,185,# of boys and girls at risk identified and referred for specialized services.,1100
-37.892376,24.036564,185,# of boys and girls at risk received case management services,1101
-35.257496,22.52466,185,of girls and boys at risk identified and referred for  specialized services,1154
-35.27131,22.560688,185,of girls and boys at risk identified and referred to specialized services,1158
-35.257454,22.524672,185,of girls and boys at risk identified and referred for specialized services,1170
-35.14012,21.19814,185,# of girls and boys at risk identified and referred to specialized services,1195
-37.83883,23.98053,185,# of girls and boys at risk received case management services,1260
-37.710835,23.674593,185,# of girls and boys (0-17) at risk received case management services,2143
-35.220776,21.260246,185,# of girls and boys (0-17) at risk identified and referred to specialized services,2146
-36.794407,24.640198,185,of girls and boys at risk received case management services.,2671
-35.147114,22.360188,185,of boys and girls at risk identified and referred for specialized services.,3149
-37.023373,24.793097,185,of boys and girls at risk received case management services,3150
-56.464344,32.490444,186,% Of Uasc Children Who Received Follow Up Visits Per Week Per County,123
-56.46269,32.478027,186,Percentage of UASC children who received follow up visits per week (per County).,416
36.09511,50.19712,187,# of targeted children (3-10 years) accessing pre- primary or primary learning opportunities.,351
36.158722,50.18439,187,# of targeted children (3-10 years old) accessing pre-primary or primary learning opportunities,3773
35.44475,51.523945,187,targeted girls and boys (6-14) supported to access quality and inclusive primary and post primary  learning opportunities,5090
35.464672,51.49222,187,targeted girls and boys (3-17) supported to access quality and inclusive pre-primary/primary and  post primary learning opportunity,5091
50.7243,13.428078,189,Teachers and shura members (by gender) conducting back-to-school outreach,3290
50.707607,13.448852,189,Teachers and shura members conducting back-to-school outreach,3452
56.9916,48.484108,190,Number of adolescents and youth accessing non-formal education services (literacy programmes),452
57.039528,48.541183,190,Number of adolescents and youth accessing nonformal education services (literacy programmes),534
-8.40177,45.349197,191,Of girls and boys participating in structured and sustained psychosocial support programmes,382
-6.4508033,45.323746,191,Number of girls and boys participating in structured and sustained psychosocial support group activities.,480
-6.467488,45.31204,191,Number of girls and boys participating in structured and sustained psychosocial support group activities,561
-5.8281426,48.16678,191,of girls/boys/women/men who receive individual or group psychosocial support (not including recreational activities),1192
-6.953179,48.05453,191,# of girls and women who received individual or group psychosocial support (not including recreational activities),1217
-8.105339,45.56626,191,of girls and boys participating in structured and sustained psychosocial support,1222
-10.461527,47.502876,191,"# of girls and boys, including adolescents, benefiting from age, diversity and gender sensitive structured and sustained psychosocial support services",1567
-5.85047,48.354416,191,of girls/boys/women/men who received individual or group psychosocial support (not including recreational activities),2046
-6.7505455,47.87923,191,"# of girls, boys, women and men who received individual or group psychosocial support (not including recreational activities)",2111
-10.552517,47.533493,191,"Number of girls and boys benefiting from age, diversity and gender sensitive structured and sustained, mental health and psychosocial support services",2296
-5.9140396,48.15404,191,"of girls, boys, men and women who receive individual or group psychosocial support (not including recreational activities)",2679
-6.143635,48.236313,191,of girls and women who received individual or group psychosocial support (not including recreational activities),3410
-5.945371,48.352253,191,"of girls, boys, women and men who received individual or group psychosocial support (not including recreational activities)",3511
-7.278143,47.96152,191,# of women/girls/boys who received individual or group structured psychosocial support,5604
