,title,language
456,5.3.3.4 Nombre de filles et de garçons non accompagnés réunifies avec leur famille ou bénéficiant de solutions durable,Language.FRENCH
457,"5.3.3.5. Nombre de filles et de garçons vulnérables bénéficiant de soutien psychosocial/santé mentale, incluant l'accès aux Espaces Amis d'Enfants",Language.FRENCH
458,5.3.3.8. Nombre de filles & femmes SVS et adolescentes dans les EAE bénéficiant d’un kit de dignité,Language.FRENCH
459,"5.3.3.10 Nombre d’hommes, femmes, garçons, filles sensibilisées sur la prévention de séparation et protection de l’enfant",Language.FRENCH
460,5.3.3.14. Nombre d’enfant vulnérables identifiés dans les EAE et référés vers les services de pris en charge adéquats.,Language.FRENCH
461,5.3.2 Nombre de filles et garçons survivantes de violences sexuelles et basées sur le genre ayant bénéficié d'une réponse holistique,Language.FRENCH
462,"5.3.3.9 Nombre d’hommes, femmes, garçons, filles sensibilisées sur la prévention COVID-19",Language.FRENCH
463,".3.3.11. Nombre d’enfants dépendants des filles sorties des forces et groupes armés, ENA, et VVS assistés.",Language.FRENCH
464,5.3.5.1. Nombre de personnes ayant accès à des mécanismes surs de plaintes sur les cas d’abus et d’exploitation sexuel (PSEA).,Language.FRENCH
465,# des mineurs en contact avec la loi (victimes)ayant beneficiés d'un accompagnement,Language.FRENCH
466,# des mineurs poursuivis devant les juridictions ayant beneficiés d'un accompagnement juridique,Language.FRENCH
467,# des leaders communautaires ayant ameliorés leurs connaissances en matiere des droits des enfants,Language.FRENCH
468,# des personnes sensbilisées sur les droits des mineurs,Language.FRENCH
469,# des mineurs en detention ayant ameliorés leur connaissance en droit civique,Language.FRENCH
470,# des travailleurs sociaux formés sur la prise en charge des cas de PEAS et des VBGs,Language.FRENCH
471,# des enfants victimes filles et garcons ayant été identifiés et referés vers les services appropriés,Language.FRENCH
472,# des sensibilisations communautaires conduites sur les PEAS et les VBG's et les services de prise en charge,Language.FRENCH
473,# d'enfants associés aux forces/ groupes armés identifiés et ayant bénéficié d'un suivi individuel désagrégé par âge/genre/handicap,Language.FRENCH
474,# Nombre des sensibilisateurs IDTR formés sur la protection de l’enfant et les notions de sensibilisation.,Language.FRENCH
475,# d'enfants associés aux forces / groupes armés ayant bénéficié d'un soutien pour la réintégration socio-économique et réinsertion communautaire,Language.FRENCH
476,"Nombre de filles et de garçons vulnérables bénéficiant de soutien psychosocial/santé mentale, incluant l'accès aux Espaces Amis d'Enfants",Language.FRENCH
477,Nombre de filles et de garçons non accompagnés réunifies avec leur famille ou bénéficiant de solutions durable,Language.FRENCH
478,"Nombre de filles, de garçons et de femmes ayant survécu à une violence basée sur le genre et recevant une assistance appropriée",Language.FRENCH
479,Nombre d’enfants qui participent dans les EAE,Language.FRENCH
480,Nombre d’enfant vulnérables identifiés dans les EAE et référés vers les services de pris en charge adéquats.,Language.FRENCH
481,"Nombre d’hommes, femmes, garçons, filles sensibilisées pour la prévention de VBG & PSEA",Language.FRENCH
482,Nombre de personnes ayant bénéficié de mesures d'atténuation des risques EAS/VBG,Language.FRENCH
483,"Nombre des staffs, CBO formés sur PSEA/Genre",Language.FRENCH
484,Nombre des cas d’EAS pris en charge,Language.FRENCH
485,Nombre des personnes ayant accès à l’assainissement de base.,Language.FRENCH
486,Nombre d’eleves Filles et Garçons ayant amélioré l’accès aux services EHA dans les écoles.,Language.FRENCH
487,Nombre des personnes sensibilisés sur la promotion sanitaire,Language.FRENCH
488,"Nombre des femmes et filles qui participent dans des consultations communautaires qui sont focalisées sur la perception des risques, sécurité, accessibilité aux programmes soutenus par UNICEF",Language.FRENCH
489,Proportion des femmes et des filles qui participent aux comités de gestion,Language.FRENCH
490,Nombre de formateurs formés en santé sexuelle et reproductive pour adolescent(e) et jeune / SSRAJ - Approche par compétences,Language.FRENCH
491,Nombre des prestataires de santé et de l’éducation formés en SSRAJ,Language.FRENCH
492,Nombre des activistes jeune formés en SSARJ,Language.FRENCH
493,% des personnes (désagrégées par sexe) qui ont été atteintes avec des messages sur les services VBG disponibles,Language.FRENCH
494,Nombre des prestataires des soins formés pour la prise en charge des adolescents/jeunes en matière de la santé sexuelle et reproductive,Language.FRENCH
495,Nombre des adolescents/jeunes ayant fréquentés le CDS et sensibilisés sur IEC sur la SSRAJ et les compétences à la vie,Language.FRENCH
496,Nombre d’EAFGA (F/G) réintégrés bénéficiant d’au moins 3 suivis post réunification / réintégration,Language.FRENCH
497,Nombre d’enfants  encadrés dans les EAE,Language.FRENCH
498,"Nombre d'enfants vulnérables référés à des structures de prise en charge appropriée selon leurs besoins spécifiques (aux soins médicaux / centres nutritionnels, ecole, justice,… )",Language.FRENCH
499,Nombre  d’EAFGA (F/G) qui bénéficient d’une formation socio professionnelle,Language.FRENCH
500,"Nombre de survivants de cas GBV identifiées (désagrégé par sexe, âge, type de violences)",Language.FRENCH
501,Nombre de victimes des violences sexuelles ayant bénéficié de la prise en charge psychosociale,Language.FRENCH
502,Nombre des membres de famille/ communauté des victimes de VVS qui  bénéficiént de la prise en charge psychosociale,Language.FRENCH
503,Nombre de survivant (e)s qui bénéficient de l’appui aux AGR,Language.FRENCH
504,"Nombre d'enfants non enregistré à l'Etat Civil (hors délai) participants aux activités EAE identifiés et ceux de la commaunutés (écoles, vaccination, …).",Language.FRENCH
505,Nombre d'enfants et d'adultes qui ont accès à un mécanisme de plainte sûr et accessible pour signaler l’exploitation et les abus sexuels,Language.FRENCH
506,"Nombre d’enfants non accompagnés, ES pris en charge dans les FAT (alimentation, soins médicaux, kits).",Language.FRENCH
507,Nombre d'enfants vulnérables bénéficiant d’une réintégration socio-économique,Language.FRENCH
508,Nombre des MAF identifiés et appuyés,Language.FRENCH
509,Nombre de conjoints/ partenaires pris en charge sur le plan psychosocile,Language.FRENCH
510,Nombre de victimes VBG référées pour une assistance,Language.FRENCH
511,Nombres des survivants des VBG et EAS bénéficiant des AVEC,Language.FRENCH
512,Nombre d'enfant hors délai recevant l'acte de naissance à travers un jugement suppletif,Language.FRENCH
513,Nombres d’enfants victimes des cas MRM pris en charge,Language.FRENCH
514,"Nombre d'acteurs membres du S/GTPE Lulimba formés sur la protection de l'enfant en situation d'urgence,  les outils du rapportage (6W, Tableau Sitrep,…)",Language.FRENCH
515,Nombre de présumés EAFGA identifiés (F/G),Language.FRENCH
516,Nombre total d’ENA (F/G) réunifiés avec leurs familles et communautés et ayant bénéficié d’au moins 1 suivi post-réunification,Language.FRENCH
517,Nombre d'enfants vulnérables identifiés pour le soutien pyschosocial et santé mental à travers les EAE,Language.FRENCH
518,Nombre des ENA et OEV  réintégrés à l’école grâce au programme,Language.FRENCH
519,"Nombre des dépendants des ENA, EAFGA et bénéficient d’une prise en charge et reçoivent le kit d’hygiène",Language.FRENCH
520,Nombre de victimes d’EAS / GBV identifiées référées pour une assistance légale/accompagnement juridique,Language.FRENCH
521,"Nombre d'officiers supérieurs et subalternes autres agents de sécurité formé sur differents thèmes notamment la resolution 1612 , la protection de l'enfant en situation d'urgence et sur plan d'action ONU-RDC",Language.FRENCH
522,"Nombre de membres de RECOPE, prevention GBV, leaders communautaires, membres club des jeunes  formés sur la protection de l’enfant, Politique de prevention contre l’EAS, Gestion des cas GBV et protection, … dans leur communauté",Language.FRENCH
523,"Nombre du Staff d'ACAD formé sur la protection de l'enfant en situation d'urgence, Politique de prevention contre l’EAS, Gestion des cas GBV et protection, MRM, logiciel Comptable Quick Books et les outils de rapportage GTPE",Language.FRENCH
524,"Nombre de points Focaux d'ACAD (dans les sites de mises en œuvre des activités du projet : Kimbi Lulenge, Minembwe et Itombwe) formés sur PEAS, GBV (gestion de cas), Protection de l’enfant",Language.FRENCH
525,1-1 Nombre de communes ODF maintenant leur statut ODF dans l'année (suivant une vérification /évaluation externe),Language.FRENCH
526,1-2 Nombre cumulatif de personnes vivant dans les villages ODF selon le protocole national ODF (désagrégé par sexe et handicap),Language.FRENCH
527,Nombre de nouveaux villages certifie ODF selon le protocole national ODF,Language.FRENCH
528,"1-4 Nombre cumulatif de personnes ayant accès aux services d'assainissement et d’hygiène basique, y compris une installation de lavage des mains avec de l'eau et du savon/cendre dans les communautés ciblées (désagrégé par sexe et handicap)",Language.FRENCH
529,1-5  Nombre de groupes d’associations VSLA constitué et fonctionnels,Language.FRENCH
530,"1-6 Nombre d'entreprises/entrepreneurs fonctionnels fournissant différents types de produits d'assainissement et d'hygiène améliorés, ventilés par genre et ayant un plan d’affaire",Language.FRENCH
531,1-7 Nombre cumulatif de femmes et de filles bénéficiant d'un programme de gestion de l'hygiène menstruelle dans les communautés,Language.FRENCH
532,"1-11 Nombre cumulé de personnes utilisant le service d'eau potable de base dans les communautés ciblées, ventilé par sexe et handicap",Language.FRENCH
533,Nombre de personnes vivant dans des communautés résilientes au changement climatique,Language.FRENCH
534,1-12 Nombre de personnes vivant dans des communautés résilientes au changement climatique,Language.FRENCH
535,1-13 Proportion de points d'eau nouvellement construits ou réhabilités dans les communautés ciblées fonctionnant pleinement au moment de l'inspection indépendante entreprise par des tiers (contrôle de durabilité),Language.FRENCH
536,1-14 Proportion de communautés déclenchées et qui maintiennent leur statut ODF dans l'année suivant le déclenchement (suivant une vérification /évaluation externe),Language.FRENCH
537,"2-1 Nombre cumulé de personnes ayant accès aux services d'assainissement de base, y compris une installation de lavage des mains avec de l'eau et du savon dans les communautés ciblées (désagrégé par sexe et handicap)",Language.FRENCH
538,Pourcentage de femmes et de filles utilisant des serviettes hygiéniques abordables et accessibles sur le marché local,Language.FRENCH
539,"1-9 Proportionnalité de centres de santé, centres de nutrition certifies trois Etoiles qui maintiennent leur statut Etoile dans l’année suivante",Language.FRENCH
540,1-9 Proportionnalité d’écoles certifies trois Etoiles qui maintiennent leur statut Etoile dans l’année suivante,Language.FRENCH
541,1-10 Proportionnalité d'écoles avec des activités de gestion de l'hygiène menstruelle mises en œuvre,Language.FRENCH
542,"1-8 Nombre d'écoles, d'établissements de santé (cliniques, centres de santé, hôpitaux, etc.) ayant accès aux services WASH de base (3 étoiles) dans les communes AiO",Language.FRENCH
543,"2-2 Nombre d'écoles, d'établissements de santé (cliniques, centres de santé, hôpitaux, etc.) ayant accès aux services WASH de base",Language.FRENCH
544,2-3 Pourcentage de femmes et de filles utilisant des serviettes hygiéniques abordables et accessibles sur le marché local,Language.FRENCH
545,"2-4 Nombre cumulé de ménages ayant acheté des systèmes de produits améliorés, pour la construction de nouvelles toilettes et / ou la modernisation d'installations et de services existants",Language.FRENCH
546,3-1 Nombre de communautés (municipalités et écoles incluses) formées à la résilience climatique,Language.FRENCH
547,"3-2 Nombre de pactes de durabilité signés par les municipalités et partenaires WASH, avec des plans d'intervention basés sur les résultats des contrôles de durabilité semestriels",Language.FRENCH
548,3-3 Pourcentage de communes ayant signés des partenariats public-privé opérationnels dans le secteur de l'eau et de l'assainissement,Language.FRENCH
549,# mères leaders identifiées et validées,Language.FRENCH
550,# des personnes Hommes et Femmes sensibilisées sur le lavage de mains au marché de Kamagema/ Panzi.,Language.FRENCH
551,Nombre des personnes sensibilisées  via stratégies diverses,Language.FRENCH
552,"Nombre de personnes ayant accès à des mécanismes surs de plaintes sur les cas d’abus et d’exploitation sexuel (PSEA),",Language.FRENCH
553,"# de personnes Hommes et Femmes sensibilisées sur les droits, canaux et services de signalement d'EAS, y compris les services VBG disponibles pour les victimes",Language.FRENCH
554,Proportion des femmes et des filles impliquées dans les mécanismes de décisions à tous les niveaux,Language.FRENCH
555,4.3.2.1.1. Nombre d'enfants garçons et filles ayant bénéficiés les kits scolaires,Language.FRENCH
556,4.3.2.1.2. Nombre d'enseignants hommes et femmes ayant bénéficiés les kits enseignants,Language.FRENCH
557,4.3.2.2.1. Nombre d'enfants ayant suivi les cours de rattrapage scolaire,Language.FRENCH
558,4.3.2.3.4. Nombre d’enseignants et directeurs hommes et femmes formés sur la PSEA,Language.FRENCH
559,4.3.2.3.5. Nombre d’enseignants et directeurs hommes et femmes formés/briefés sur l’Education à la paix,Language.FRENCH
560,4.3.2.3.6. Nombre d’enseignants et directeurs (H/F) formés/briefés sur l’accompagnement et soutien psycho sociale,Language.FRENCH
561,4.3.2.3.7. Nombre d’enseignants et directeurs (hommes et femmes ayant signés le code de conduite et le PSEA,Language.FRENCH
562,4.3.2.3.12 Nombre de personnes ayant accès à des mécanismes sur de plaintes sur les cas d’abus et d’exploitation sexuel (PSEA,Language.FRENCH
563,"4.3.2.3.13 Nombre d’hommes, femmes, garçons, filles sensibilisées pour la prévention de VBG & PSEA,",Language.FRENCH
564,"4.3.2.3.14 Nombre de femmes et filles qui participent dans des consultations communautaires qui sont focalisées sur la perception des risques, sécurité accessibilité aux programmes soutenus par UNICEF",Language.FRENCH
565,"4.3.2.3.15 Nombre de personnes ayant bénéficié de mesures d'atténuation des risques EAS/VBG,",Language.FRENCH
566,"4.3.2.4.3. Nombre de personnes (hommes et femmes, Filles/garcons) sensibilisées",Language.FRENCH
567,4.3.2.4.5. Nombre d'élèves ayant pris part aux activités récréatives dans les écoles,Language.FRENCH
568,4.3.2.4.6. Nombre d'élèves ayant bénéficié de l’accompagnement ou soutien psycho social individuel en milieu scolaire,Language.FRENCH
569,4.3.2.4.7. Nombre de filles ayant bénéficiée de la dotation en kits hygiène intime en milieu scolaire,Language.FRENCH
570,Nombre de personnes additionnelles ayant accès aux services d'assainissement au moins basique avec l'appui de l'UNICEF,Language.FRENCH
571,Nombre de personnes additionnelles vivant dans les communautés déclarées FDAL avec l'appui de l'UNICEF,Language.FRENCH
572,"Nombre d'enfants en contact avec la loi (ECL, ESD, victimes, témoins, cas civils, etc.) ayant bénéficié d'un accès à un méchanisme de justice spécialisé ou à toute autre forme d'assistance légale (juvenile)",Language.FRENCH
573,"Nombre d'enfants enregistrés dans des bureaux d'états civil principaux et secondaires (incluant dans les maternités, ventilé par sexe)",Language.FRENCH
574,"Nombre d'enfants ayant survécu à des violences, abus ou de la negligence, notamment les survivants de violences sexuelles et basées sur le genre et les enfants de la rue, bénéficiant d'une réponse individuelle (médicale, santé mentale et psychosociale, éducative ou  de réintégration socio-économique)",Language.FRENCH
575,Nombre d'enfants non-accompagnés ou séparés ayant bénéficié d'une réunification avec leurs famille,Language.FRENCH
576,Nombre de filles et garçons survivant-e-s de violences sexuelles et basées sur le genre ayant bénéficié d'une réponse holistique,Language.FRENCH
577,"% de personnes vulnérables ayant reçu, de façon coordonnée, un paquet EAH inclusive adapté aux besoins par rapport au nombre de personnes ciblées",Language.FRENCH
578,"Nombre de personnes formées pour la gestion et maintenance de  sources, latrines publiques et artisanats réparateurs",Language.FRENCH
579,Nombre de filles et de garçons associé-e-s à des groupes armés ayant bénéficié d'une réintégration socio-économique dans leurs communautés,Language.FRENCH
580,"Nombre d'enfants vulnérables ayant bénéficié d'assistance psychosociale à des niveaux variés: enfant, adolescents, prestataires de soin et communautés",Language.FRENCH
581,"Nombre de filles et de garçons non accompagnés identifiés et placés dans une prise en charge transitoire ou une alternative appropriée (CTO, FAT, FAS, etc.)",Language.FRENCH
582,Nombre de filles et de garçons non accompagnés réunifies avec leur famille ou bénéficiant de solutions durables,Language.FRENCH
583,Nombre de filles et de garçons associés aux forces / groupes armés ayant bénéficié d'un soutien pour la réintégration,Language.FRENCH
584,"Nombre de filles et de garçons vulnérables bénéficiant de soutien psychosocial, incluant l'accès aux Espaces Amis d'Enfants",Language.FRENCH
585,Nombre de personnes ayant accès à des mécanismes surs de plaintes sur les cas d’abus et d’exploitation sexuels  (PSEA),Language.FRENCH
586,Nombre de personnes ayant bénéficié de mesures d'atténuation des risques VBG,Language.FRENCH
587,"Nombre d’acteurs formés sur l’enregistrement des naissances (OEC, préposés et autres acteurs)",Language.FRENCH
588,Nombre d’enfants enregistrés dans le délai légal et ayant reçu un acte de naissance,Language.FRENCH
589,"Nombre de filles et de garçons ayant accès à une justice spécialisée à travers un TPE ou Tripaix faisant office de TPE (désagrégé par sexe et par type de contact avec la loi : ECL, victimes, témoins, affaires civiles, et enfants en situation difficiles (ESD))",Language.FRENCH
590,"Nombre de filles et de garçons en contact avec la loi ayant reçu une assistance légale (désagrégé par sexe et par type de contact : ECL, victimes, survivant(e) VSBG, témoins et affaires civiles",Language.FRENCH
591,Nombre d'ECL (filles et garçons) ayant bénéficié d'une mesure alternative à la détention (en FAT/SAT/RAP - mesure provisoire ou définitive),Language.FRENCH
592,Nombre de filles et de garçons ayant été privés de leur liberté identifiés et assistés (désagrégé par sexe),Language.FRENCH
593,Nombre d'acteurs judiciaires formés (désagrégé par sexe),Language.FRENCH
594,Nombre d'intervenants sociaux formés en protection de l'enfance et opérationnels,Language.FRENCH
595,Nombre de filles et garçons vulnérables référé-e-s aux services sociaux de base par des méchanismes de protection informels/communautés protectrices,Language.FRENCH
596,Nombre de personnes sensibilisées sur l'enregistrement des naissances,Language.FRENCH
597,Nombre d'ECL (filles et garçons) ayant bénéficié d'un compromis via un comité de médiation (désagrégé par sexe),Language.FRENCH
598,Nombre de filles et de garçons associés à des groupes armés ayant bénéficié d'une réintégration socio-économique dans leurs communautés,Language.FRENCH
599,Nombre d'enfants non-accompagnés ou séparés ayant bénéficié d'une réunification avec leurs familles ou d'une solution à long-terme,Language.FRENCH
600,"Nombre d'enfants vulnérables ayant bénéficié d'assistance psychosociale à des niveaux variés: enfants, adolescents, prestataires de soins et communautés",Language.FRENCH
601,Nombre de filles et garçons survivant(e)s de violences sexuelles et basées sur le genre ayant bénéficié d'une réponse holistique,Language.FRENCH
602,Nombre de filles et de garçons associés aux forces / groupes armés identifiés et ayant bénéficié d'un suivi individuel,Language.FRENCH
603,Nombre des ménages et personnes recevant une assistance rapide multisectorielle,Language.FRENCH
604,% des populations beneficiaires ayant declaré etre satisfait des interventions du projet.,Language.FRENCH
605,Proportion des personnels formées sur la prévention de l'exploitation et des abus sexuels et ayant signé le code de conduite PSEA,Language.FRENCH
606,Nombre d'enfants recevant du matériel d'éducation / d'apprentissage préscolaire individuel (un par enfant) par le biais de programmes soutenus par l'UNICEF,Language.FRENCH
607,"Nombre d’enfants qui bénéficient de sensibilisations réalisées sur les causes de la non-scolarisation, l’abandon scolaire et le droit à l’éducation des filles",Language.FRENCH
608,"bénéficiaires, ayant accès à un mécanisme de signalement EAS qui sont conformes aux normes essentielles de déclaration (à savoir la sécurité, la confidentialité, la transparence, l'accessibilité) et s'assure que les bénéficiaires en ont connaissance.",Language.FRENCH
609,# Espaces renforcés et sécurisés,Language.FRENCH
610,"Enfants qui ont participé à des programmes de développement des compétences (life skills , compétences du XXIème siècle, etc.)",Language.FRENCH
611,"Enfants qui bénéficient des services de protection dans les espaces de sécurisation (encadrement, maraude du jour, écoute, identification des ESR, soutien psychosocial, services médicaux, services juridique…)",Language.FRENCH
612,de personnel ayant bénéficié d’une formation/mise à jour sur les GBV(iE),Language.FRENCH
613,enfants de 0-5 ans stimulés par leurs parents à la maison et ou dans la communauté,Language.FRENCH
614,Travailleurs sociaux d’OIDEB renforcés en gestion de cas,Language.FRENCH
615,ESR et autres enfants à risque réintégrés à l’école et bénéficiant des kits scolaires,Language.FRENCH
616,ESR et autres enfants à risques bénéficiant des visites de suivi post-réintégration,Language.FRENCH
617,# Comite de protection des enfants (CPE) mise en place et/renforcés (formés),Language.FRENCH
618,Groupes (GS) Nawe Nuze suivis,Language.FRENCH
619,filles socialement a besoin spécifiques participants dans les activités d’épargne et crédit dans les groupes de solidarité,Language.FRENCH
620,chefs de ménages en charge de filles vulnérables participant dans les groupes de solidarité Nawe Nuze,Language.FRENCH
621,"filles identifies qui ont achevé les formations sur le leadership, gestion des cas, la traite et PEAS.",Language.FRENCH
622,"filles identifies bénéficiant de l’insertion socioéconomique via la réintégration scolaire, l’insertion via les métiers ou les AGR",Language.FRENCH
623,filles et garcons vulnérables qui bénéficient des services sociaux de base adéquats,Language.FRENCH
624,personnes touchées par les sensibilisations,Language.FRENCH
625,"de personnel (staff, volontaire, Points Focaux, sous-traitant) et bénéficiaire sensibilisés sur le EAS",Language.FRENCH
626,"de bénéficiaires, ayant accès à un mécanisme de signalement EAS qui sont conformes aux normes essentielles de déclaration (à savoir la sécurité, la confidentialité, la transparence, l'accessibilité) et s'assure que les bénéficiaires en ont connaissance.",Language.FRENCH
627,Nombre de personnes (enfants et adultes) ayant accès a un mécanisme de signalement et rapportage de EAS,Language.FRENCH
628,Nombre d’enfants et femmes accédant à l'atténuation des risques de violence basée sur le genre et les interventions de prévention,Language.FRENCH
629,"Nombre d’ acteurs de l'école, en particulier d’enfants référés dans les centres spécialisés",Language.FRENCH
630,Nombre de personnes sensibilisées y inclus les bénéficiaires sensibilisés sur l’EAS et les mecanismes de signalement#,Language.FRENCH
631,"1.1 # de CPE ayant reçu des formations de recyclages pour leur opérationnalisation afin d’assurer la prévention, protection et suivi/référencement des enfants victimes d’abus, violences et exploitations.",Language.FRENCH
632,"1.2 # groupes de solidarités développés, redynamisés et fonctionnels (communes Cankuzo et Mishiha et Cendajuru) qui fournissent des services de protection aux enfants en mobilité, rapatriés ou survivants de violations graves (VBG, SEA, traite), d'abus et d'exploitation.",Language.FRENCH
633,"2.1 # enfants rapatriés, refugiés, déplacés et autres vulnérables ayant reçu un extrait d’acte de naissance.",Language.FRENCH
634,"2.2 # enfants en mobilité, rapatriés ou survivants de violations graves (VBG, SEA, traite), d'abus et d'exploitation ayant eu accès aux services de mitigation des risques et de réponse à travers les dispositifs de prise en charge alternatifs appropriés, réunification familiale, réintégration sociale et économique",Language.FRENCH
635,2.3 # enfants qui participent aux activités récréatives et de soutien psychosocial collectif et individuel à travers la mise en place des points d’écoute.,Language.FRENCH
636,2.4. # des jeunes adolescents en mobilité ou à risque ont accès aux opportunités d’apprentissage et de création d’emploi pour leur réinsertion socioéconomique.,Language.FRENCH
637,"2.5 # d’enfants et adolescents survivants des VBG qui accèdent aux services et sont à la prise en charge médicale, psychosociale de qualité",Language.FRENCH
638,2.6 # d’enfants rapatriés et vulnérables scolarisés qui reçoivent un soutien psychosocial et un suivi pour leur maintien à l’école,Language.FRENCH
639,"3.1 # d’enfant (filles et garçons) et adultes (hommes et femmes), jeunes sensibilisés sur l’accès aux services critiques de protection de l'enfance : prévention des violations y compris les VBG et l’accès aux services de réponse aux victimes, gestion des cas et référencement)",Language.FRENCH
640,3.3.# Nombre d’enfants survivants de la traite ayant bénéficié d’une réintégration socioéconomique,Language.FRENCH
641,Nombre d’enfants vulnérables des classes de 7ème et 8 ème années sécondaires suivis pour leur fréquentation et retention en milieu scolaire,Language.FRENCH
642,"Nombre d’adolescents filles et garçons en dehors de l'ecole soutenus pour accéder à l’apprentissage alternatif existant, y compris la formation professionnelle.",Language.FRENCH
643,"Nombre d’enfants MAS pris en charge en CAC dans la ZS de Bambu,",Language.FRENCH
644,Nombre d’enfants MAM pris en charge dans les CAC et dans les CS à Bambu et Jiba,Language.FRENCH
645,Nombre total d'enfants de 0-59 mois Malnutris aigue (MAS + MAM) pris en charge,Language.FRENCH
646,"Nombre de MAS déchargés au CAC,",Language.FRENCH
647,Nombre de MAS déchargés au centre de santé,Language.FRENCH
648,Nombre de MAM déchargé dans les CAC,Language.FRENCH
649,Nombre de MAM déchargé dans les CS de Bambu et Jiba,Language.FRENCH
650,Taux de guérison (UNTA/UNTI) % (nombre d’enfant total),Language.FRENCH
651,Taux d’abandon (UNTA/UNTI) % (nombre d’enfant total),Language.FRENCH
652,Taux de décès (UNTA/UNTI) % (nombre d’enfant total),Language.FRENCH
653,Nombre de cas de Malnutrition aigüe (MAS+MAM) ≤ 90 mm détecté (dépistage actif) dans la communauté et référés pour la prise en charge,Language.FRENCH
654,Nombre de personnes sensibilisées sur l’ANJE-U,Language.FRENCH
655,Nombre d'enfants âgés de 6 à 59 mois atteints de malnutrition aiguë sévère qui sont admis en traitement et qui se rétablissent,Language.FRENCH
656,Nombre d'enfants âgés de 6 à 59 mois atteints de malnutrition aiguë sévère qui sont admis pour traitement et dont le traitement est défaillant,Language.FRENCH
657,Nombre d’enfant âgés de 6à 59 mois atteint de malnutrition augue sévère qui sont admis en traitement et qui se rétablissent,Language.FRENCH
658,Nombre d’enfant agés de 6  à59 mois atteint de malnutrition aigüe sévère qui sont admis pour traitement et dont le traitement est défaillant,Language.FRENCH
659,Taux de décès,Language.FRENCH
660,# d’enfants (filles et garçons) réfugiés et autochtones vulnérables de 3-5 ans identifiés et ayant bénéficié de l’accès à l’éducation de qualité,Language.FRENCH
661,# d’enfants (filles et garçons) réfugiés/autochtones de 3-5 ans ayant été suivis dans la fréquentation scolaire dans les ECD.,Language.FRENCH
662,# d'enfants réintégrés dans le programme du primaire ayant reçu les messages sur la PSEA.,Language.FRENCH
663,Nombre de filles et de garçons (âgés de 5 à 17 ans) touchés par des crises causées par l'homme ou des catastrophes naturelles et ayant accès à une éducation de qualité.,Language.FRENCH
664,Nombre d'enseignants formés sur le soutien psychosocial.,Language.FRENCH
665,"Nombre d’enfants (filles et garçons) ayant accès à l'éducation à travers la mise en place Espace Temporaire d’Apprentissage (ETA), Espace Ami des Enfants (EAE) dans les zones affectées par les crises humanitaires",Language.FRENCH
666,Nombres d'enfants ayant bénéficié des Kits scolaires et pédagogiques dans les zones affectées par les crises,Language.FRENCH
667,"Nombre d'enseignants dans les zones d'urgences formés à au moins une des thématiques suivantes : méthodologies centrées sur l’apprenant, l’éducation à la paix, la prévention de la MVE,  la réduction des risques de conflits et de catastrophes",Language.FRENCH
668,Nombre d’enseignants dans les zones d'urgences formés sur l'appui psychosocial.,Language.FRENCH
669,Nombre d’enfants deplacés de 6 à 11 ans hors système scolaire réintégrés dans le système scolaire au tour du site  de Rhoe à  travers les cours de récupération.,Language.FRENCH
670,Nombre d’enfants de 6 à 11 ans réintégrés à l’école qui sont appuyés avec des kits scolaires.,Language.FRENCH
671,"Nombre d’enseignants et directeurs identifiés ayant renforcé leurs connaissances sur l’Education en urgence, l’appui psycho social en classe et l’Education à la paix.",Language.FRENCH
672,Nombre de personnes formées sur les thèmes transversaux de protection et de la paix en milieu scolaire.,Language.FRENCH
673,Nombre des membres des communautés sensibilisés sur la protection de l’enfant et la protection de milieu éducatif et le PSEA,Language.FRENCH
674,NOMBRE D'ENFANT,Language.FRENCH
675,Nombre d'enseigants,Language.FRENCH
676,Nombre d'enseignants formés sur le protocole COVID-19,Language.FRENCH
677,Nombre d'enfants recevant du  materiel d'apprentissage indivuduel  ( UNICEF HACE ) : F1&F2,Language.FRENCH
678,Nombre des filles et garcons qui ont acces a une opportunité d'apprentissage  a distances ( a travers la radio),Language.FRENCH
679,Nombre d'eleves du F2 dotés en kits solaires,Language.FRENCH
680,Nombre de parents/enseignants,Language.FRENCH
